Tipo	Departamento	Titulo	Objetivo	Dominant_Topic	Dominant_Words
Administrativos	LIMA	OBRA "AMPLIACIÓN DEL SERVICIO EDUCATIVO INICIAL EN LA IEI N° 115-27 MI PEQUEÑO MUNDO DEL DISTRITO DE SAN JUAN DE LURIGANCHO" (L.P . N° 011-2016 CS/ MDSJL-1RA CONVOCATORIA)	DETERMINAR SI EL PROCESO DE CONTRATACIÓN DE LA OBRA -"AMPLIACIÓN DEL SERVICIO EDUCATIVO INICIAL EN LA IEI. N.° 115-27 MI PEQUEÑO MUNDO DEL DISTRITO DE SAN JUAN DE LURIGANCHO", SE EFECTUÓ DE ACUERDO A LA LEY DE CONTRATACIONES, ESTIPULACIONES CONTRACTUALES Y OTRAS DISPOSICIONES APLICABLES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	CP- SM-2-2016- MDSJM/ CS-1- SERVICIO DE ASISTENCIA TÉCNICA, LOGÍSTICA Y ASESORÍA EN RECUPERACIÓN DE DEUDAS TRIBUTARIAS Y NO TRIBUTARIAS EN COBRANZA COACTIVA	DETERMINAR SI EL PROCESO DE CONTRATACIÓN DEL SERVICIO DE ASISTENCIA TÉCNICA, LOGÍSTICA Y ASESORÍA EN RECUPERACIÓN DE DEUDAS TRIBUTARIAS Y NO TRIBUTARIAS EN COBRANZA COACTIVA, SE EFECTUÓ DE ACUERDO A LO ESTABLECIDO EN LA NORMATIVA, DISPOSICIONES INTERNAS Y LAS ESTIPULACIONES CONTRACTUALES ESTABLECIDAS	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	EJECUCIÓN DE LAUDOS POR CONTROVERSIAS EN PROCESOS DE CONTRATACIONES	DETERMINAR SI LA EJECUCIÓN CONTRACTUAL DE BIENES Y SERVICIOS QUE CELEBRÓ LA MUNICIPALIDAD CON DIFERENTES PROVEEDORES Y SI LOS FUNCIONARIOS DE LA MUNICIPALIDAD GESTIONARON PAGOS POR CONCEPTOS DE INDEMNIZACIONES, INTERESES Y GASTOS, SE EFECTUARON DE ACUERDO A LA NORMATIVA DE CONTRATACIONES, ESTIPULACIONES CONTRACTUALES, LAUDOS ARBITRALES Y OTRAS NORMAS APLICABLES SOBRE LA MATERIA	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO PARA LA FLOTA VEHICULAR DE LA ENTIDAD POR IMPORTES, IGUALES O INFERIORES A OCHO (8) UIT	DETERMINAR SI LA CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO PARA LA FLOTA VEHICULAR DE LA ENTIDAD POR MONTOS IGUALES O INFERIORES A 8 UIT Y SI LOS PAGOS EFECTUADOS SE REALIZARON EN CUMPLIMIENTO DE LO PREVISTO POR LA LEY Y EL REGLAMENTO DE CONTRATACIONES DEL ESTADO.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	COBRANZA DE INFRACCIONES POR DEJAR VEHÍCULOS ABANDONADOS Y/ O ESTACIONADOS EN LUGARES PROHIBIDOS	DETERMINAR SI LA COBRANZA DE LA INFRACCIÓN POR DEJAR VEHÍCULOS ABANDONADOS EN LUGARES PÚBLICOS Y/ O ESTACIONADOS EN LUGARES PROHIBIDOS, SE EFECTUÓ DE ACUERDO A LA NORMATIVA VIGENTE.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	RENDICIONES DE FONDO FIJO PARA CAJA CHICA REEMBOLSADAS A LA SUBGERENCIA DE MAESTRANZA Y SERVICIOS GENERALES Y A LA GERENCIA DE SERVICIOS A LA CIUDAD	DETERMINAR SI LAS RENDICIONES DE FONDO FIJO PARA CAJA CHICA DE LA SUBGERENCIA DE MAESTRANZA Y SERVICIOS GENERALES Y DE LA GERENCIA DE SERVICIOS A LA CIUDAD, SE REALIZARON DE ACUERDO CON LA NORMATIVA DEL SISTEMA NACIONAL DE TESORERÍA Y DIRECTIVA INTERNA.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	EJECUCION DEL PROYECTO DE INVERSIÓN PÚBLICA MEJORAMIENTO URBANO, VIAL DEL ENTORNO COMPRENDIDO POR LAS AV. AREQUIPA, CAMINO REAL, JAVIER PRADO OESTE Y PAZ SOLDAN EN EL FUNDO CONDE DE SAN ISIDRO.	DETERMINAR SI LA EJECUCIÓN (FASE DE INVERSIÓN) DEL PIP "MEJORAMIENTO URBANO- VIAL DEL ENTORNO COMPRENDIDO POR LAS AV. AREQUIPA, CAMINO REAL, JAVIER PRADO OESTE Y PAZ SOLDÁN EN EL FUNDO CONDE DE SAN ISIDRO, DISTRITO DE SAN ISIDRO - LIMA - I ETAPA" SE EFECTUÓ DENTRO DEL MARCO NORMATIVO DE INVERSIÓN PÚBLICA, NORMATIVA DE CONTRATACIONES, ESTIPULACIONES CONTRACTUALES Y DEMÁS NORMATIVA APLICABLE SOBRE LA MATERIA.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	AUDITORÍA DE CUMPLIMIENTO A LA MUNICIPALIDAD DISTRITAL DE SAN ISIDRO, CONTRATACIÓN DE SERVICIOS DE CONSUL TORÍA PARA LA ELABORACIÓN DE EXPEDIENTES TÉCNICOS Y OTROS ESTUDIOS RELACIONADOS A LOS PROYECTOS	DETERMINAR SI LOS DE SERVICIOS DE CONSUL TORÍA PARA LA ELABORACIÓN DE EXPEDIENTES TÉCNICOS Y OTROS SERVICIOS RELACIONADOS A PROYECTOS DE INVERSIÓN PÚBLICA HAN SIDO CONTRATADOS Y EJECUTADOS DE ACUERDO A LA NORMATIVA DE INVERSIÓN PÚBLICA, CONTRATACIONES DEL ESTADO, ESTIPULACIONES CONTRACTUALES Y DEMÁS NORMAS APLICABLES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	ANCASH	Incremento en las planillas de remuneraciones de los funcionarios del Régimen de la Carrera Administrativa Ley 276 periodo 2016 de la Municipalidad Distrital de Independencia.	Determinar si las planillas de remuneraciones de los funcionarios del Régimen de la Carrera Administrativa Ley 276 y el pago de las remuneraciones se ha efectuado de conformidad a las disposiciones establecidas y las normas aplicables.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	ANCASH	PROYECTO: REPARACIÓN DE VÍAS VECINALES EN EL (LA) RECONSTRUCCIÓN DE LA TROCHA CARROZABLE DEL TRAMO LAGAR - CARHUA PETACA, DEL DISTRITO DE YAUTÁN - PROVINCIA DE CASMA- DEPARTAMENTO DE ÁNCASH	Establecer si la partida relacionada al material afirmado colocado en la plataforma de la carretera se encuentra conforme a lo establecido en el expediente técnico y la normativa aplicable.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Penales	ANCASH	PROCEDIMIENTO DE SELECCIÓN Y EJECUCIÓN DE LA OBRA: AMPLIACIÓN DEL SISTEMA DE SEGURIDAD CIUDADANA, EN LOS SECTORES 1 Y 2 DE NUEVO CHIMBOTE SANTA ANCASH	DETERMINAR SI EL PROCEDIMIENTO DE SELECCIÓN, EJECUCIÓN Y SUPERVISIÓN DE LA OBRA AMPLIACIÓN DEL SISTEMA DE SEGURIDAD CIUDADANA EN LOS SECTORES 1 Y 2 DE NUEVO CHIMBOTE- SANTA- ANCASH, II ETAPA, SE EFECTUARON CONFORME A LO DISPUESTO EN LA NORMATIVA APLICABLE Y ESTIPULACIONES CONTRACTUALES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	ANCASH	PROCESO DE SELECCIÓN Y EJECUCIÓN DE LA OBRA: MEJORAMIENTO DE SERVICIO DE AGUA PARA RIEGO DEL SECTOR VISTA ALEGRE EN LA LOCALIDAD DE SAN MARCOS, DISTRITO DE SAN MARCOS- HUARI- ANCASH, PERIODO 2016 Y 2017	"Mejoramiento de Servicio de Agua para riego del sector Vista Alegre en la localidad de San Marcos, Distrito de San Marcos - Huari - Áncash, se llevó de acuerdo a lo establecido en la normativa aplicable y estipulaciones contractuales.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	ANCASH	Otorgamiento de la buena pro y suscripción de contrato del procedimiento de selección: Licitación Pública n.° 017-2019- MDNCH/ CS para la ejecución de la obra: Mejoramiento de calles en el PJ Tres de Octubre, distrito de Nuevo Chimbote - Santa - Ancash II Etapa	Establecer si la admisión y calificación de ofertas; así como, el otorgamiento de la buena pro y perfeccionamiento del contrato del procedimiento de selección: Licitación Pública n. ° 017-2019- MDNCH/ CS para la ejecución de la obra: Mejoramiento de Calles en el PJ Tres de Octubre, Distrito de Nuevo Chimbote - Santa- Ancash II Etapa, se realizó conforme a las bases integradas y normativa de contrataciones.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	ANCASH	CONTRATACIÓN DE SERVICIOS DE PUBLICIDAD ESTATAL EN PERIODO ELECTORAL	DETERMINAR SI LOS RECURSOS ASIGNADOS PARA LA CONTRATACIÓN DE SERVICIOS DE PUBLICIDAD DE LA MUNICIPALIDAD DISTRITAL DE PAMPAROMÁS SE HAN EJECUTADO EN CUMPLIMIENTO DE LA NORMATIVA VIGENTE.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	ANCASH	Actos preparatorios y procedimiento de selección para la ejecución de la obra: Mejoramiento de la calle Las Brisas, barrio de Shancayán del distrito de Independencia - provincia de Huaraz, Áncash.	Determinar si el comité especial Ad Hoc y los funcionarios responsables velaron o no por el correcto proceso de selección y contratación de la obra, de acuerdo a lo previsto en el expediente técnico. Asimismo, determinar si hubo una correcta supervisión de la ejecución de la obra, conforme a la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	ANCASH	Obra: Creación del Polideportivo Villa María en el Sector I de Nuevo Chimbote, Distrito de Nuevo Chimbote - Santa - Ancash	Determinar si se ejecutó la partida 03.04.01 "Suministro e instalación de parantes de tubo circular F° N° Ø3"+ plancha de apoyo de F°, E=3.2 mm (Inc. Acabado)", así como la partida 03.04.02. "Suministro e instalación de malla metálica n° 10 (inc. Acabado s/diseño)", correspondiente a la obra "Creación del Polideportivo Villa María en el Sector I de Nuevo Chimbote, distrito de Nuevo Chimbote - Santa - Ancash", de acuerdo con el expediente técnico, estipulaciones contractuales y normativa aplicable.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Penales	ANCASH	ENTREGA DE INSUMOS ALIMENTICIOS DEL PROGRAMA VASO DE LECHE	Determinar si la ejecución del contrato n.° 001-2019- MDC/ A suscrito el 28 de marzo de 2019, para la "Adquisición de insumos de leche evaporada entera x 410 gr, hojuelas de avena quinua kiwicha y soya pre cocidas con vitaminas y minerales (bolsa de) para el Programa Vaso de Leche de la Municipalidad Distrital de Coris periodo 2019", se realizó conforme a la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	ANCASH	Procedimiento de selección y suscripción del contrato para la ejecución de la obra: "Reconstrucción de tramo 1-1665- Jirón Ica, desde carretera Huaraz (Ovalo El Agricultor) hasta CETPRO del distrito de Jangas - provincia de Huaraz - región Áncash"	Establecer si el procedimiento de selección y ejecución contractual de la Contratación Pública Especial PEC n.° 001-2019- MDJ/ CS- l para la ejecución de la obra: "Reconstrucción de tramo 1-1665 - Jr. Ica desde carretera Huaraz (óvalo el Agricultor) hasta CETPRO del distrito de Jangas - provincia Huaraz - región Áncash", se realizó en concordancia con las bases del procedimiento, disposiciones contractuales y normas legales aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	ANCASH	MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO EN EL CASERÍO DE MACHCAS	Establecer si los procesos de contratación, ejecución y supervisión del proyecto "Mejoramiento del servicio de agua para riego en el caserío de Machcas, distrito de Chavín de Huántar - Huari - Ancash", se desarrollaron conforme a la normativa aplicable y estipulaciones contractuales.	21	0.028*"control" + 0.025*"entidad" + 0.022*"informe" + 0.020*"municipalidad" + 0.019*"distrital" + 0.015*"hecho" + 0.015*"posterior" + 0.014*"funcionario" + 0.013*"uso" + 0.012*"articulo"
Penales	ANCASH	Ejecución de la obra "Mejoramiento de las condiciones de transitabilidad vehicular y peatonal de la carretera Chacapampa - San Nicolás de Irhua, distrito de Taricá - Huaraz - Ancash - I etapa"	"Mejoramiento de las condiciones de transitabilidad vehicular y peatonal de la carretera Chacapampa - San Nicolás de Irhua, distrito de Taricá - Huaraz - Ancash - I etapa", se realizaron conforme a la normativa aplicable y las estipulaciones contractuales.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Penales	ANCASH	Ejecución contractual de la obra: Reparación de vías urbanas en la localidad de Coishco, distrito de Coishco, provincia Santa, departamento Áncash, con la finalidad: Reparación de emp. Pe-1n- km=449+490=Planta de tratamiento - Zona Huamanchacate	Determinar si la ejecución contractual de la obra "Reparación de vías urbanas en la localidad de Coishco, distrito de Coishco, provincia Santa, departamento Áncash, con la finalidad: Reparación de Emp. PE-1N- KM=449+490=Planta de Tratamiento - Zona Huamanchacate", se realizó conforme lo previsto en el expediente técnico y normativa aplicable.	11	0.066*"obra" + 0.025*"tecnico" + 0.024*"expediente" + 0.015*"contrato" + 0.014*"proyecto" + 0.012*"proceso" + 0.012*"asi" + 0.011*"contratación" + 0.011*"control" + 0.010*"cumplir"
Penales	ANCASH	Supervisión de la obra "Reconstrucción de tramo 1-1711 - puente Seccha Ccmajirca dentro del caserío de Seccha, distrito de Lucma, provincia Mariscal Luzuriaga, departamento de Áncash"	Establecer si la contratación y ejecución contractual de la supervisión de la obra "Reconstrucción de Tramo 1-1711 - Puente Seccha Ccmajirca dentro del Caserío de Seccha, Distrito de Lucma - Mariscal Luzuriaga - Ancash", se realizaron conforme a la normativa aplicable y el contrato suscrito.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	ANCASH	Ejecución de la obra: Reparación de las vías vecinales en la ruta AN 104- Jimbe- Colcap- Rayan- EMP AN 103 en las localidades de Jimbe- Colcap- Rayan, Distrito de Cáceres del Perú, Provincia Santa, Departamento Áncash	Determinar si las partidas relacionadas al afirmado se encuentran conforme a lo establecido en el expediente técnico y buenas prácticas de la ingeniería.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Penales	ANCASH	RECONSTRUCCIÓN EL TRAMO 1-1711 - PUENTE SECCHA CCMAJIRCA DENTRO DEL CASERÍO DE SECCHA, DISTRITO DE LUCMA - PROVINCIA DE MARISCAL LUZURIAGA - DEPARTAMENTO ÁNCASH	Establecer si los procesos de elaboración y aprobación del expediente técnico, contratación de la ejecución de la obra y ejecución contractual de la obra "Reconstrucción del tramo 1-1711 - puente Seccha Ccmajirca dentro del caserío de Seccha, distrito de Lucma - provincia de Mariscal Luzuriaga - departamento Ancash", se realizaron conforme a la normativa aplicable y los contratos suscritos.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	ANCASH	Rehabilitación del Tramo 1-1713 - Puente Gallanrajra desde CP . Pochgoj hasta CP . Carhuacasha, Distrito de Lucma - Mariscal Luzuriaga - Áncash	Establecer si la elaboración y aprobación del expediente técnico, contratación y ejecución contractual de la obra "Rehabilitación del tramo 1-1713 - puente Gallanrajra desde CP Pochgoj hasta CP Carhuacasha, distrito de Lucma - Mariscal Luzuriaga - Ancash", se realizaron conforme a la normativa aplicable y estipulaciones contractuales.	11	0.066*"obra" + 0.025*"tecnico" + 0.024*"expediente" + 0.015*"contrato" + 0.014*"proyecto" + 0.012*"proceso" + 0.012*"asi" + 0.011*"contratación" + 0.011*"control" + 0.010*"cumplir"
Penales	ANCASH	"CONTRATACIÓN DE CONSUL TORÍA DE SUPERVISIÓN DE LA OBRA: REHABILITACIÓN DE TRAMO I -1713 - PUENTE GALLAN RAJRA DESDE CP POCHGOS HASTA CP CARHUA CASHA - DISTRITO DE LUCMA - MARISCAL LUZURIAGA - ÁNCASH"	Establecer si el procedimiento de selección y contratación de la consultoría para la supervisión de la obra "Rehabilitación de tramo I -1713 - Puente Gallan Rajra desde CP Pochgos hasta CP Carhua Casha - distrito de Lucma - Mariscal Luzuriaga - Ancash", se realizó conforme a la normativa vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
